aphia_id,code,common_name_en,common_name_fr,created_at,created_by,created_by_id,id,invertebrate,is_invalid,is_new,last_modified_by,last_modified_by_id,scientific_name,shrimp,updated_at,uuid
127144,31,"TURBOT,GREENLAND HALIBUT","Flétan du groenland, turbot",2020-08-13 14:04:48 UTC,,,31,No,No,No,,,Reinhardtius hippoglossoides,No,2023-05-23 20:00:46 UTC,710efa37-823e-4f1a-9e18-2ef4e501811a
712906,32,WHITE MARLIN; TETRAPTERUS ALBIDUS,makaire blanc de l'Atlantique,2023-01-30 15:43:25 UTC,,,11250,No,No,Yes,,,Kajikia albida,No,2023-03-07 15:20:02 UTC,863446cb-8675-4815-ab2e-67b0ceafae8a
126950,33,BLUE MARLIN,Makaire bleu,2020-08-13 14:04:48 UTC,,,33,No,No,No,,,Makaira nigricans,No,2023-03-07 15:13:39 UTC,45d601e3-64d2-423f-af0a-f5978b42d768
125465,34,ANCHOVIES,,2023-01-30 15:43:27 UTC,,,11251,No,No,Yes,,,Engraulidae,No,2023-03-07 15:20:03 UTC,73abe456-ebe7-4035-a1c3-e2d2f4d8a9e5
125762,35,HAKE,,2023-01-30 15:43:29 UTC,,,11252,No,No,Yes,,,Merluccius,No,2023-03-07 15:20:03 UTC,bf13b3f1-ca91-4003-9933-40de4737357f
125541,36,WRASSES,,2023-01-30 15:43:31 UTC,,,11253,No,No,Yes,,,Labridae,No,2023-03-07 15:20:03 UTC,ea892d00-a2fd-4045-ab19-6339255a76ce
158996,37,"PEARLFISH,CHAIN",,2023-01-30 15:43:33 UTC,,,11254,No,No,Yes,,,Echiodon dawsoni,No,2023-03-07 15:20:04 UTC,897cd28c-542b-42f0-be15-f28ee9f672b9
125958,38,SWALLOWERS,,2022-12-21 01:41:17 UTC,,,11130,No,No,No,,,Pseudoscopelus,No,2023-03-07 15:19:29 UTC,5b2cdd7a-e56b-4c06-84b5-089f9d1f034d
126840,39,BLACK SWALLOWER; INCL CHIASMODON BOLANGERI,Grand avaleur,2020-08-13 14:04:48 UTC,,,39,No,No,No,,,Chiasmodon niger,No,2023-03-07 15:13:39 UTC,c9f7fddc-235b-4756-a4f0-a8b3477fe022
127137,40,AMERICAN PLAICE,Plie canadienne,2020-08-13 14:04:48 UTC,,,40,No,No,No,,,Hippoglossoides platessoides,No,2023-05-23 20:00:44 UTC,6122d593-0a34-4591-8ab6-65f693d17cc7
127136,41,WITCH FLOUNDER,Plie grise,2020-08-13 14:04:48 UTC,,,41,No,No,No,,,Glyptocephalus cynoglossus,No,2023-05-23 20:00:44 UTC,c665a6f0-abf2-43ff-98b1-5698d3e4c820
1571969,42,YELLOWTAIL FLOUNDER; LIMANDA,,2023-01-30 15:43:38 UTC,,,11255,No,No,Yes,quentin,82,Myzopsetta ferruginea,No,2023-03-07 15:20:04 UTC,9b021a5a-799a-42d1-8b26-a606b903999b
158885,43,WINTER FLOUNDER,Plie rouge,2020-08-13 14:04:48 UTC,,,43,No,No,No,,,Pseudopleuronectes americanus,No,2023-05-23 20:00:47 UTC,b0575f0d-61af-4a70-b7e2-2985f815e323
158791,44,GULF STREAM FLOUNDER,Turbot du Gulf Stream,2020-08-13 14:04:48 UTC,,,44,No,No,No,,,Citharichthys arctifrons,No,2023-03-07 15:13:41 UTC,0080c5dd-773b-41d9-9296-627a9774e5e3
159275,45,EYED FLOUNDER,Turbot oculé,2020-08-13 14:04:48 UTC,,,45,No,No,No,,,Bothus ocellatus,No,2023-05-02 14:24:36 UTC,2e03e91b-f250-44b7-8e0f-47b73bc65b86
159813,46,NORTHERN SENNET,Barracuda du nord,2020-08-13 14:04:48 UTC,,,46,No,No,No,,,Sphyraena borealis,No,2023-03-07 15:13:42 UTC,91e35e5e-3d99-4af4-b0c7-242ac76d83cf
159416,47,WHITE MULLET,Muge curema,2020-08-13 14:04:48 UTC,,,47,No,No,No,,,Mugil curema,No,2023-03-07 15:13:42 UTC,f0a8f39b-f498-47ce-9d48-27260c676a9b
126983,48,STRIPED MULLET,Mulet cabot,2020-08-13 14:04:48 UTC,,,48,No,No,No,,,Mugil cephalus,No,2023-03-07 15:13:42 UTC,32966438-b78b-4fd9-8d08-677225c61e73
125579,49,FLOUNDER UNIDENTIFIED,"Flétans, limandes et plies non-spécifiés",2020-08-13 14:04:48 UTC,,,49,No,No,No,,,Pleuronectidae (f.),No,2023-05-24 14:53:44 UTC,425238f5-f08d-4383-ad24-f6123f3c0a4a
126758,50,STRIPED ATLANTIC WOLFFISH,Loup atlantique,2020-08-13 14:04:48 UTC,,,50,No,No,No,,,Anarhichas lupus,No,2023-05-23 20:00:04 UTC,fc2bb3fa-b815-4954-99da-f50a13c86a8f
126759,51,SPOTTED WOLFFISH,Loup tacheté,2020-08-13 14:04:48 UTC,,,51,No,No,No,,,Anarhichas minor,No,2023-05-23 20:00:05 UTC,7f5b133e-beca-40a6-b7c9-022f2f73c1ed
126757,52,NORTHERN WOLFFISH,Loup à tête large,2020-08-13 14:04:48 UTC,,,52,No,No,No,,,Anarhichas denticulatus,No,2023-05-23 20:00:01 UTC,d17aabbf-2198-405c-b83b-363e8a740653
158830,53,TAUTOG,Tautogne noir,2020-08-13 14:04:48 UTC,,,53,No,No,No,,,Tautoga onitis,No,2023-03-07 15:13:44 UTC,fce8b576-4f0a-4143-9a4e-0de8346711fd
159288,54,SERGEANT MAJOR,Abudefduf saxatilis,2020-08-13 14:04:48 UTC,,,54,No,No,No,,,Abudefduf saxatilis,No,2023-03-07 15:13:44 UTC,99c44337-8308-40ab-9c34-1e9559bdb661
126461,55,EUROPEAN LING,Julienne,2020-08-13 14:04:48 UTC,,,55,No,No,No,,,Molva molva,No,2023-03-07 15:13:44 UTC,09dcad0e-dfb6-441f-9b3a-24a07faeb70d
126459,56,BLUE LING,lingue bleue,2023-01-30 15:43:50 UTC,,,11256,No,No,Yes,,,Molva dypterygia,No,2023-03-07 15:20:04 UTC,afdf8a8a-fa1d-49d8-8642-8b4e7283fe25
125475,57,PHYCINAE,,2023-01-30 15:43:52 UTC,,,11257,No,No,Yes,,,Phycidae,No,2023-03-07 15:20:04 UTC,13de01fc-b0ba-4af2-a01e-ef3f8fa1be90
158698,58,STRIPED ANCHOVY,,2023-01-30 15:43:54 UTC,,,11258,No,No,Yes,,,Anchoa hepsetus,No,2023-03-07 15:20:05 UTC,d21f8ff0-1d75-48d1-9647-dc319f0676b4
125517,59,"WOLFFISH,UNIDENT.",Loups non-spécifié,2020-08-13 14:04:48 UTC,,,59,No,No,No,,,Anarhichadidae (f.),No,2023-03-07 15:13:45 UTC,32452684-1c20-4339-80dc-ee3752ba7d09
126417,60,HERRING ATLANTIC,Hareng atlantique,2020-08-13 14:04:48 UTC,,,60,No,No,No,dave,9,Clupea harengus,No,2023-05-23 19:59:34 UTC,5d02abb7-3748-44b9-83cf-d72cdeaa02ac
158670,61,SHAD AMERICAN,Alose savoureuse,2020-08-13 14:04:48 UTC,,,61,No,No,No,,,Alosa sapidissima,No,2023-05-23 19:59:35 UTC,70a39611-09c3-4905-bcc1-c06548fbf372
158669,62,ALEWIFE,Gaspereau,2020-08-13 14:04:48 UTC,,,62,No,No,No,dave,9,Alosa pseudoharengus,No,2023-05-23 19:59:35 UTC,34ce3029-ca39-4e4d-8e6a-b5bde509b173
126737,63,RAINBOW SMELT,Éperlan arc-en-ciel,2020-08-13 14:04:48 UTC,,,63,No,No,No,,,Osmerus mordax,No,2023-05-23 19:59:37 UTC,7664b36d-e34e-4f2c-a165-0d8bb871245f
126735,64,CAPELIN,Capelan,2020-08-13 14:04:48 UTC,,,64,No,No,No,,,Mallotus villosus,No,2023-05-23 19:59:36 UTC,0f476d86-d51d-463a-9421-0238ddb98b81
127186,65,SALMON ATLANTIC,Saumon atlantique,2020-08-13 14:04:48 UTC,,,65,No,No,No,,,Salmo salar,No,2023-05-23 19:59:36 UTC,366448fb-43c2-434b-9110-d138fcb16350
158726,66,LAKE WHITEFISH,Grand corégone,2020-08-13 14:04:48 UTC,,,66,No,No,No,,,Coregonus clupeaformis,No,2023-03-07 15:13:47 UTC,152c0b1e-2796-439f-bfdb-00856de418a4
158074,67,ATLANTIC WHITEFISH; CANADENSIS,,2023-01-30 15:44:02 UTC,,,11259,No,No,Yes,,,Coregonus huntsmani,No,2023-03-07 15:20:05 UTC,25a5eb5a-5a2f-42f6-a4d7-f3ee80316a9e
127182,68,PINK SALMON,Saumon rose,2020-08-13 14:04:48 UTC,,,68,No,No,No,,,Oncorhynchus gorbuscha,No,2023-03-07 15:13:47 UTC,c4786f7c-58ba-48fb-9eab-17187f9c125b
127185,69,RAINBOW TROUT; SALMO GAIRDNERI,Truite arc-en-ciel,2020-08-13 14:04:48 UTC,,,69,No,No,No,,,Oncorhynchus mykiss,No,2023-03-07 15:13:48 UTC,4c86590e-c964-4e7a-97f2-d13afea0dd7a
127023,70,MACKEREL ATLANTIC,Maquereau bleu,2020-08-13 14:04:48 UTC,,,70,No,No,No,dave,9,Scomber scombrus,No,2023-05-23 20:00:00 UTC,614cc280-5149-4d97-a3a1-39a54517eaa7
127029,71,BLUEFIN TUNA,Thon rouge,2020-08-13 14:04:48 UTC,,,71,No,No,No,,,Thunnus thynnus,No,2023-03-07 15:13:48 UTC,1532c850-3dc5-4e01-bb37-5977c814a792
127094,72,SWORDFISH,Espadon,2020-08-13 14:04:48 UTC,,,72,No,No,No,,,Xiphias gladius,No,2023-03-07 15:13:49 UTC,1c6fb439-d0c6-445c-9ed8-cc640e6cb6b8
151748,73,"TUNAS,SWORDFISHES,ETC.",,2023-01-30 15:44:07 UTC,,,11260,No,No,Yes,,,Scombroidei,No,2023-03-07 15:20:05 UTC,849f43ed-6ad5-4bdd-9feb-01caef77747d
159650,74,BANDED RUDDERFISH,Sériole à ceinture,2020-08-13 14:04:48 UTC,,,74,No,No,No,,,Seriola zonata,No,2023-03-07 15:13:49 UTC,7d8045c7-2120-487f-8d65-3b8813f9f7f7
127187,75,BROWN TROUT,Truite brune,2020-08-13 14:04:48 UTC,,,75,No,No,No,,,Salmo trutta,No,2023-03-07 15:13:49 UTC,01b9f7b6-4eba-4bd7-9e5e-5ff57146c9a2
127188,76,ARCTIC CHAR,omble chevalier,2023-01-30 15:44:10 UTC,,,11261,No,No,Yes,,,Salvelinus alpinus,No,2023-03-07 15:20:05 UTC,c7a0af41-bd9e-49d3-9833-96c0cc473da2
154241,77,BROOK TROUT,Truite mouchetée,2020-08-13 14:04:48 UTC,,,77,No,No,No,,,Salvelinus fontinalis,No,2023-03-07 15:13:50 UTC,f0d12389-4114-4f32-ac45-dcb3986c5d45
127004,78,BULLEYE; INCL PRIACANTHUS CRUENTATUS; COOKEOLUS BOOPS,Beau claire de roche,2020-08-13 14:04:48 UTC,,,78,No,No,No,,,Heteropriacanthus cruentatus,No,2023-03-07 15:13:50 UTC,1969d041-b1f2-41b2-b344-660b81db89cd
126808,80,ROUND SCAD,Comète quiaquia,2020-08-13 14:04:48 UTC,,,80,No,No,No,,,Decapterus punctatus,No,2023-03-07 15:13:50 UTC,3ebb0372-25e5-4cf4-b116-8116973ac98a
151482,81,BLUEFISH,Tassergal,2020-08-13 14:04:48 UTC,,,81,No,No,No,,,Pomatomus saltatrix,No,2023-03-07 15:13:51 UTC,cd0c6824-53ab-4784-a1a1-7bf747311a7f
126848,82,SHARKSUCKER,Naucrate,2020-08-13 14:04:48 UTC,,,82,No,No,No,,,Echeneis naucrates,No,2023-03-07 15:13:51 UTC,d31b51d3-d94f-4767-90e2-8179ccc58845
126851,83,SPEARFISH REMORA,,2023-01-30 15:44:14 UTC,,,11262,No,No,Yes,,,Remora brachyptera,No,2023-03-07 15:20:06 UTC,e4bd56bd-7570-4dcf-8336-b455f7bf93d1
126853,84,REMORA,Rémora noir,2020-08-13 14:04:48 UTC,,,84,No,No,No,,,Remora remora,No,2023-03-07 15:13:51 UTC,ff1c222e-eced-4b6a-86d1-b0f586858f3e
126802,85,BLUE RUNNER,carangue coubali,2023-01-30 15:44:16 UTC,,,11263,No,No,Yes,,,Caranx crysos,No,2023-03-07 15:20:06 UTC,1c6c9d68-9d5d-4010-8793-5aa4043bf9bc
126803,86,CREVALLE JACK,Carangue crevallé,2020-08-13 14:04:48 UTC,,,86,No,No,No,,,Caranx hippos,No,2023-03-07 15:13:52 UTC,968e5fd2-d780-48d6-a3e5-e5eb58208047
126807,87,MACKEREL SCAD,Faux-maquereau,2020-08-13 14:04:48 UTC,,,87,No,No,No,,,Decapterus macarellus,No,2023-03-07 15:13:52 UTC,955c96f0-7cd3-49c8-b7c3-269ce3769b09
126811,88,PILOTFISH,Fanfre,2020-08-13 14:04:48 UTC,,,88,No,No,No,,,Naucrates ductor,No,2023-03-07 15:13:52 UTC,60d9c2e6-f332-43b0-8cc2-a1ea1f6e5fd1
159646,89,BIGEYE SCAD,Sélar à grandes paupieres,2020-08-13 14:04:48 UTC,,,89,No,No,No,,,Selar crumenophthalmus,No,2023-03-07 15:13:53 UTC,c4032e39-210a-4b3e-a15b-05d27b02408d
159649,91,ATLANTIC LOOKDOWN,Sélène Atlantique,2020-08-13 14:04:48 UTC,,,91,No,No,No,,,Selene vomer,No,2023-03-07 15:13:53 UTC,a5016ac4-68a4-4cd2-85a3-1e8b4eba1ed5
126816,92,GREATER AMBERJACK,Sériole couronnée,2020-08-13 14:04:48 UTC,,,92,No,No,No,,,Seriola dumerili,No,2023-03-07 15:13:54 UTC,863b545b-317a-492b-b6ec-862fd557938f
126822,93,HORSE MACKEREL,Chinchard,2020-08-13 14:04:48 UTC,,,93,No,No,No,,,Trachurus trachurus,No,2023-03-07 15:13:54 UTC,0cb824ca-c4cb-4e0b-9582-9b8706ad7116
159647,94,ATLANTIC MOONFISH; INCL SELENE SETAPINNIS; VOMER,Assiètte atlantique,2020-08-13 14:04:48 UTC,,,94,No,No,No,,,Selene setapinnis,No,2023-03-07 15:13:54 UTC,b9064f9a-32dc-4710-94b1-a5a43b84af22
126783,95,ATLANTIC POMFRET,castagnole / grande castagnole,2023-01-30 15:44:22 UTC,,,11264,No,No,Yes,,,Brama brama,No,2023-03-07 15:20:06 UTC,6175199b-7c96-4a46-a070-876c96cf01c7
126788,96,BIGSCALE POMFRET,Castagnole fauchoir,2020-08-13 14:04:48 UTC,,,96,No,No,No,,,Taractichthys longipinnis,No,2023-03-07 15:13:55 UTC,237776a2-fbac-43d0-8932-b37e8958bb0c
873087,97,GREENLAND MANEFISH; GROENLANDICUS,Cariste du Groenland,2020-08-13 14:04:48 UTC,,,97,No,No,No,,,Caristius fasciatus,No,2023-03-07 15:13:55 UTC,97f86598-3040-4ec3-b4b7-a2399fef1457
159791,98,Lutjanus,,2023-01-30 15:44:25 UTC,,,11265,No,No,Yes,,,Lutjanus,No,2023-03-07 15:20:07 UTC,f76a6b3f-e5c8-4953-97ab-1f3081c1b9d8
159238,99,SHEEPSHEAD,Spare tête-de-mouton,2020-08-13 14:04:48 UTC,,,99,No,No,No,,,Archosargus probatocephalus,No,2023-03-07 15:13:55 UTC,68b8c65c-5481-47cc-9fcd-34078876bd2b
10194,100,"INCL PELAGIC FISH, GROUNDFISH AND UNID FISH; INCL CLUPEIDAE/OSMERIDAE F.; FINFISHES",Poissons osseux non-spécifié,2020-08-13 14:04:48 UTC,,,560,No,No,No,,,Actinopterygii sp.,No,2023-05-23 19:59:34 UTC,04885e2a-4096-4ebf-986a-a79053ac5235
159811,102,SCUP,Spare doré,2020-08-13 14:04:48 UTC,,,102,No,No,No,,,Stenotomus chrysops,No,2023-03-07 15:13:56 UTC,116af6b9-d9ef-43f4-8eda-5a0cd07757db
159313,103,WEAKFISH,Acoupa royal,2020-08-13 14:04:48 UTC,,,103,No,No,No,,,Cynoscion regalis,No,2023-03-07 15:13:56 UTC,70483313-1ec5-4a5c-9f8f-ead05bbb4943
159333,104,BLACK DRUM,Grand tambour,2020-08-13 14:04:48 UTC,,,104,No,No,No,,,Pogonias cromis,No,2023-03-07 15:13:56 UTC,724f6cd8-1522-4167-8773-acdf194ba1e1
159418,105,RED GOATFISH,Rouget doré,2020-08-13 14:04:48 UTC,,,105,No,No,No,,,Mullus auratus,No,2023-03-07 15:13:57 UTC,a102fc67-efd1-4e27-93dc-6b1bd098a26a
303486,106,BERMUDA CHUB,Kyphose des Bermudes,2020-08-13 14:04:48 UTC,,,106,No,No,No,,,Kyphosus sectatrix,No,2023-03-07 15:13:57 UTC,ddf0919a-575f-48d2-8e8f-c807c1f49102
159662,107,SPOTFIN BUTTERFLYFISH,Palhala,2020-08-13 14:04:48 UTC,,,107,No,No,No,,,Chaetodon ocellatus,No,2023-03-07 15:13:57 UTC,2a3f6a23-926b-4fd4-8921-03be47159b45
126493,108,largeye lepidion / North Atlantic codling,,2023-01-30 15:44:30 UTC,,,11266,No,No,Yes,,,Lepidion eques,No,2023-03-07 15:20:07 UTC,0730530c-aad2-4b94-88bf-1dd4d9f649c6
126489,109,DAINTY MORA,,2022-12-21 01:41:57 UTC,,,11150,No,No,No,,,Halargyreus johnsonii,No,2023-03-07 15:19:35 UTC,1a16151a-7abe-4024-bbe8-ed8269603e01
126433,110,ARCTIC COD,Morue arctique,2020-08-13 14:04:48 UTC,,,110,No,No,No,,,Boreogadus saida,No,2023-05-23 19:59:57 UTC,86370967-2694-4afa-893f-13304faf66e6
158991,111,SPOTTED HAKE,Merluche tachetée,2020-08-13 14:04:48 UTC,,,111,No,No,No,,,Urophycis regia,No,2023-03-07 15:13:58 UTC,c060bb89-c272-4d4d-9f27-bba24798933b
158988,112,LONGFIN HAKE; UROPHYCIS,Merluche à longues nageoires,2020-08-13 14:04:48 UTC,,,112,No,No,No,,,Phycis chesteri,No,2023-05-23 19:59:54 UTC,175992f4-ef1b-4a3a-92e6-50de9d1467ee
126486,113,BLUE ANTIMORA/HAKE,Antimore bleu,2020-08-13 14:04:48 UTC,,,113,No,No,No,,,Antimora rostrata,No,2023-03-07 15:13:58 UTC,4d57c6de-fbad-4a92-a5b9-78e1d6e8044a
126450,114,FOURBEARD ROCKLING,Motelle à quatre barbillons,2020-08-13 14:04:48 UTC,,,114,No,No,No,,,Enchelyopus cimbrius,No,2023-05-23 19:59:58 UTC,91e91c5f-82bd-4b8b-b1d3-01722f54eaee
126453,115,THREEBEARD ROCKLING,Mustèle arctique à trois barbillons,2020-08-13 14:04:48 UTC,,,115,No,No,No,,,Gaidropsarus ensis,No,2023-05-23 19:59:57 UTC,0a10df32-913d-4afd-8313-ce49a45651d6
126451,116,SILVER ROCKLING,Mustèle argentée,2022-05-25 01:46:31 UTC,pablo,10,10932,No,No,No,pablo,10,Gaidropsarus argentatus,No,2023-05-23 19:59:58 UTC,2f9d47e1-dbe1-11ec-bdaf-a08cfde36583
126439,117,BLUE WHITING,Poutassou,2020-08-13 14:04:48 UTC,,,117,No,No,No,,,Micromesistius poutassou,No,2023-05-23 19:59:52 UTC,651eb062-aba3-47d3-a597-3b3110589995
254538,118,GREENLAND COD; OGAC,"Ogac, morue de roche",2020-08-13 14:04:48 UTC,,,118,No,No,No,,,Gadus macrocephalus,No,2023-05-23 19:59:52 UTC,c5508771-5001-4b04-bf45-c1fb87febf6a
125743,119,ROCKLING UNIDENTIFIED; INCL ONOGADUS SPP.,Mustèle non-spécifié,2020-08-13 14:04:48 UTC,,,119,No,No,No,,,Gaidropsarus sp.,No,2023-05-24 14:02:32 UTC,e7fd6f29-057c-4dfc-8aaa-c897ed7da6d8
151177,120,WHITE PERCH,Perche blanche,2020-08-13 14:04:48 UTC,,,120,No,No,No,,,Morone americana,No,2023-03-07 15:14:00 UTC,0b090575-eaea-492e-874d-c40d37f99c5e
159348,121,SOUTHERN SEA BASS,Mérou noir,2020-08-13 14:04:48 UTC,,,121,No,No,No,,,Centropristis striata,No,2023-03-07 15:14:01 UTC,ab67bbaa-6dc5-4075-a468-ee04b4f4fd69
159785,122,CUNNER,Tanche-tautogue,2020-08-13 14:04:48 UTC,,,122,No,No,No,,,Tautogolabrus adspersus,No,2023-03-07 15:14:01 UTC,3feaa359-eda4-49a5-86f9-72ebe56c469f
127251,123,ROSEFISH BLACK BELLY,Chèvre impériale,2020-08-13 14:04:48 UTC,,,123,No,No,No,,,Helicolenus dactylopterus,No,2023-05-23 20:00:22 UTC,0cfb5474-d727-4820-aa64-80b09ff94e14
126584,124,roundnose lanternfish,,2023-01-30 15:44:43 UTC,,,11267,No,No,Yes,,,Centrobranchus nigroocellatus,No,2023-03-07 15:20:07 UTC,30831ec4-3e21-49d8-ae94-d09e43d83e09
126591,125,Headlight fish,,2023-01-30 15:44:45 UTC,,,11268,No,No,Yes,,,Diaphus effulgens,No,2023-03-07 15:20:08 UTC,719841ff-a037-40ac-8bb4-7ab5185a70e9
158890,126,Transparent lantern fish,,2023-01-30 15:44:47 UTC,,,11269,No,No,Yes,,,Diaphus perspicillatus,No,2023-03-07 15:20:08 UTC,9db66c1a-70c3-4bab-b8a6-e3d256c8afbf
158889,127,Diaphus luetkeni,,2023-01-30 15:44:49 UTC,,,11270,No,No,Yes,,,Diaphus luetkeni,No,2023-03-07 15:20:08 UTC,4e681709-bb9e-4b17-b414-a8b0ee567385
126595,128,Soft lanternfish,,2023-01-30 15:44:51 UTC,,,11271,No,No,Yes,,,Diaphus mollis,No,2023-03-07 15:20:08 UTC,fa912f7c-5f50-449e-8063-82005c70973c
126596,129,white-spotted lantern fish,,2023-01-30 15:44:52 UTC,,,11272,No,No,Yes,,,Diaphus rafinesquii,No,2023-03-07 15:20:09 UTC,3ebbc5cb-aae3-464d-bcb0-83d70fbe153f
126598,130,Diaphus termophilus,,2023-01-30 15:44:54 UTC,,,11273,No,No,Yes,,,Diaphus termophilus,No,2023-03-07 15:20:09 UTC,996337c6-f28d-4da6-954e-506a9b007e73
126600,131,RISSOI,,2023-01-30 15:44:56 UTC,,,11274,No,No,Yes,,,Electrona risso,No,2023-03-07 15:20:09 UTC,6612ed55-e733-4b26-8498-8a3c545cd985
126601,132,COCCO'S LANTERNFISH; COCCOI,,2023-01-30 15:44:58 UTC,,,11275,No,No,Yes,,,Gonichthys cocco,No,2023-03-07 15:20:10 UTC,fbc56224-92e5-4bae-89e0-fb1be5cf84cf
126602,134,BENOIT'S LANTERNFISH,,2023-01-30 15:45:00 UTC,,,11276,No,No,Yes,,,Hygophum benoiti,No,2023-03-07 15:20:10 UTC,9db6df02-81f8-43be-ba39-4ab19f4a17ed
126603,135,HYGOMI,,2022-12-21 01:42:01 UTC,,,11152,No,No,No,,,Hygophum hygomii,No,2023-03-07 15:19:36 UTC,697ac61a-208c-4eac-ae27-302127fb0b85
158895,136,Hygophum macrochir,,2023-01-30 15:45:02 UTC,,,11277,No,No,Yes,,,Hygophum macrochir,No,2023-03-07 15:20:10 UTC,6e381c11-8a91-40ef-a16e-7d603f3222a4
158896,137,Luminous lanternfish,Lampadena luminosa,2020-08-13 14:04:48 UTC,,,137,No,No,No,,,Lampadena luminosa,No,2023-03-07 15:14:02 UTC,3dd8452e-faa8-4645-8c3d-0c65a2dfab8c
126608,138,MIRROR LANTERNFISH,Lanterne-miroir,2020-08-13 14:04:48 UTC,,,138,No,No,No,,,Lampadena speculigera,No,2023-05-23 19:59:45 UTC,bc51ebbc-9f62-43d3-bae7-d1ab55dc6f24
126610,139,Winged lanternfish,,2023-01-30 15:45:06 UTC,,,11278,No,No,Yes,,,Lampanyctus alatus,No,2023-03-07 15:20:10 UTC,6fca086d-74b3-4438-9db4-19143a80dede
305774,140,SMOOTH FLOUNDER; LIOPSETTA,Plie lisse,2020-08-13 14:04:48 UTC,,,140,No,No,No,,,Pleuronectes putnami,No,2023-03-07 15:14:02 UTC,a157a46c-8a48-4a1e-824a-31917222e076
158826,141,SUMMER FLOUNDER,Cardeau d'été,2020-08-13 14:04:48 UTC,,,141,No,No,No,,,Paralichthys dentatus,No,2023-03-07 15:14:02 UTC,e8164035-4fd9-4ff7-b718-bfef8c797197
158833,142,FOURSPOT FLOUNDER,Cardeau quatre ocelles,2020-08-13 14:04:48 UTC,,,142,No,No,No,,,Hippoglossina oblonga,No,2023-03-07 15:14:03 UTC,a16da05e-2e71-459e-8c22-f8e21b2a433a
158907,143,BRILL/WINDOWPANE,Turbot de sable,2020-08-13 14:04:48 UTC,,,143,No,No,No,,,Scophthalmus aquosus,No,2023-03-07 15:14:03 UTC,9ecd715b-bef4-44c1-9936-5bb71447b5fa
126612,144,JEWEL LANTERNFISH,,2023-01-30 15:45:11 UTC,,,11279,No,No,Yes,,,Lampanyctus crocodilus,No,2023-03-07 15:20:11 UTC,a68a22e1-8a15-407b-9c21-ef2695348a65
126614,145,Festive lanternfish,,2023-01-30 15:45:13 UTC,,,11280,No,No,Yes,,,Lampanyctus festivus,No,2023-03-07 15:20:11 UTC,5a3b83f5-5f0f-4fe7-a617-12098094422d
126617,146,Rakery beaconlamp,Lanterne-bouée râtelière,2020-08-13 14:04:48 UTC,,,146,No,No,No,,,Lampanyctus macdonaldi,No,2023-03-07 15:14:03 UTC,700c9279-a94e-4016-8b23-b3ee52c95866
126619,147,Pygmy lanternfish,Lampanyctus pusillus,2020-08-13 14:04:48 UTC,,,147,No,No,No,,,Lampanyctus pusillus,No,2023-03-07 15:14:04 UTC,d28c2068-e7eb-4271-b44b-0e6fdcf7953a
126342,148,NOTCH FEELERFISH,,2023-01-30 15:45:17 UTC,,,11281,No,No,Yes,,,Bathypterois dubius,No,2023-03-07 15:20:11 UTC,da8bb7e7-a35f-436f-a76e-aa8c96b9a2b7
158868,149,LONGNOSE GREENEYE,Oeil-vert à long nez,2020-08-13 14:04:48 UTC,,,149,No,No,No,,,Parasudis truculenta,No,2023-03-07 15:14:04 UTC,4fa74e42-9214-41a5-a1f5-2e49b43b35b1
125498,150,LANTERNFISH,Poissons-lanterne non-spécifié (Myctophidae),2020-08-13 14:04:48 UTC,,,150,No,No,No,,,Myctophidae sp.,No,2023-05-23 19:59:43 UTC,96a8fc77-7bff-498e-867e-28867677cb8f
125604,151,STOMIATOID UNIDENTIFIED,,2023-01-30 15:45:21 UTC,,,11282,No,No,Yes,,,Stomiidae,No,2023-03-07 15:20:12 UTC,5dccab43-19d1-4943-8c20-1a42f5906a90
126590,152,Dumerilii's lanternfish,Diaphus dumerilii,2020-08-13 14:04:48 UTC,,,152,No,No,No,,,Diaphus dumerilii,No,2023-03-07 15:14:05 UTC,e23107bf-4609-4fb9-8248-13873b96a8e4
127286,154,VEILED ANGLE MOUTH,Cyclothone à petites dents,2020-08-13 14:04:48 UTC,,,154,No,No,No,,,Cyclothone microdon,No,2023-05-24 13:54:55 UTC,d00eda35-3ef2-4d71-9cac-3cf5b647dfe2
221512,155,LONGTOOTH ANGLEMOUTH; GONOSTOMA ELONGATUM,Gonostome à grandes dents,2020-08-13 14:04:48 UTC,,,155,No,No,No,,,Sigmops elongatus,No,2023-03-07 15:14:05 UTC,eb0169ea-41af-440a-87d9-4e09dc77a5c7
126336,156,SHORT-NOSE GREENEYE,Oeil-vert camus,2020-08-13 14:04:48 UTC,,,156,No,No,No,,,Chlorophthalmus agassizi,No,2023-03-07 15:14:06 UTC,ccb3a778-9f05-4d49-80df-c3ede4938002
126580,157,GLACIER LANTERNFISH,Lanterne glacière,2020-08-13 14:04:48 UTC,,,157,No,No,No,,,Benthosema glaciale,No,2023-05-24 13:59:35 UTC,4c2c12d8-9e83-4719-9cc8-15ce490b38aa
127312,158,MUELLER'S PEARLSIDES,Margerite perlée,2020-08-13 14:04:48 UTC,,,158,No,No,No,,,Maurolicus muelleri,No,2023-05-24 13:55:51 UTC,0c32084c-07ee-4ced-a5f5-b1cb844cbb3e
