basket_wt_kg,catch_id,creation_date,id,last_modified_date,mission_number,sampled,set_number,size_class,size_class_display,species_aphia_id,species_code,species_en,species_fr,species_scientific,species_uuid
0.55,3632,2023-07-17 02:54:19 UTC,4791,2023-07-17 02:54:19 UTC,TEL-2023-010,Yes,107,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
1.192,3637,2023-07-17 02:56:19 UTC,4796,2023-07-17 02:56:19 UTC,TEL-2023-010,Yes,107,1,1,127136,41,WITCH FLOUNDER,Plie grise,Glyptocephalus cynoglossus,c665a6f0-abf2-43ff-98b1-5698d3e4c820
0.34,3638,2023-07-17 02:56:32 UTC,4797,2023-07-17 02:56:32 UTC,TEL-2023-010,Yes,107,1,1,1571969,42,YELLOWTAIL FLOUNDER; LIMANDA,,Myzopsetta ferruginea,9b021a5a-799a-42d1-8b26-a606b903999b
0.351,3642,2023-07-17 02:57:33 UTC,4801,2023-07-17 02:57:33 UTC,TEL-2023-010,Yes,107,1,1,158791,44,GULF STREAM FLOUNDER,Turbot du Gulf Stream,Citharichthys arctifrons,0080c5dd-773b-41d9-9296-627a9774e5e3
0.012,3642,2023-07-17 03:35:36 UTC,4814,2023-07-17 03:35:36 UTC,TEL-2023-010,Yes,107,1,1,158791,44,GULF STREAM FLOUNDER,Turbot du Gulf Stream,Citharichthys arctifrons,0080c5dd-773b-41d9-9296-627a9774e5e3
4.46,3629,2023-07-17 02:53:59 UTC,4788,2023-07-17 02:53:59 UTC,TEL-2023-010,Yes,107,1,1,1577339,203,LITTLE SKATE; ERINACEA,,Leucoraja erinaceus,14884350-d286-431c-84c1-6bc6619c0b51
0.83,3628,2023-07-17 02:53:52 UTC,4787,2023-07-17 02:53:52 UTC,TEL-2023-010,Yes,107,1,1,158553,204,WINTER SKATE,Raie tachetée,Leucoraja ocellata,ea8b78df-7aee-4c42-8532-0a0e47414f04
0.783,3636,2023-07-17 02:56:11 UTC,4795,2023-07-17 02:56:11 UTC,TEL-2023-010,Yes,107,1,1,159520,300,LONGHORN SCULPIN,Chaboisseau à dix-huit-épines,Myoxocephalus octodecemspinosus,dc8772ca-5ee4-4341-8535-4877abc47dfa
6.75,3635,2023-07-17 02:54:38 UTC,4794,2023-07-17 02:54:38 UTC,TEL-2023-010,Yes,107,1,1,159184,400,"MONKFISH,GOOSEFISH,ANGLER",Baudroie d'Amérique,Lophius americanus,eb394776-0410-4c53-aa21-a3a4b0aba073
0.0085,3650,2023-07-17 03:00:40 UTC,4809,2023-07-17 03:00:40 UTC,TEL-2023-010,Yes,107,1,1,151520,610,NORTHERN SAND LANCE,Lançon du nord,Ammodytes dubius,e1d1886b-027c-4fec-a4c7-328731d3839b
0.029,3641,2023-07-17 02:57:26 UTC,4800,2023-07-17 02:57:26 UTC,TEL-2023-010,Yes,107,1,1,159267,640,OCEAN POUT,Loquette d'Amérique,Zoarces americanus,c7c8eaa5-b522-4315-8cca-3065928f135e
1.1,3634,2023-07-17 02:54:32 UTC,4793,2023-07-17 02:54:32 UTC,TEL-2023-010,Yes,107,1,1,105763,1191,SKATE;LITTLE OR WINTER; UNSPECIFIED,Raie non-spécifié,Leucoraja sp.,b3c292c5-999b-418d-80f6-7c5605fa8fc9
0.001,3652,2023-07-17 03:01:42 UTC,4811,2023-07-17 03:01:42 UTC,TEL-2023-010,No,107,1,1,107651,2212,"Striped Pink Shrimp, Aesop Shrimp",Crevette ésope,Pandalus montagui,31b2e6a0-c86e-40bf-88b2-15b058f18bf7
0.269,3639,2023-07-17 02:56:46 UTC,4798,2023-07-17 02:56:46 UTC,TEL-2023-010,No,107,1,1,158356,2214,Bristled longbeak shrimp,Crevette - Dichelopandalus leptocerus,Dichelopandalus leptocerus,0a120f9d-714f-48bc-925f-b39b246f8f17
0.031,3640,2023-07-17 02:57:16 UTC,4799,2023-07-17 02:57:16 UTC,TEL-2023-010,Yes,107,1,1,158056,2511,JONAH CRAB,Crabe tourteau boreal,Cancer borealis,cdfcf0a9-f001-42b3-b1d4-6864a26ff297
0.001,3653,2023-07-17 03:03:49 UTC,4812,2023-07-17 03:03:49 UTC,TEL-2023-010,No,107,1,1,1606704,2555,MUNIDA,,Iridonida iris,f87d05dc-493f-4445-b99f-c0564ab11319
0.0335,3649,2023-07-17 02:59:44 UTC,4808,2023-07-17 02:59:49 UTC,TEL-2023-010,No,107,1,1,1128,2600,KRILL SHRIMP,Euphausides,Euphausiacea (o.),6e66f5cd-1411-4f9f-86c7-65d173300e21
0.001,3651,2023-07-17 03:01:16 UTC,4810,2023-07-17 03:01:16 UTC,TEL-2023-010,No,107,1,1,101417,2906,Hyperiidae unidentified,Hyperiidae non-spécifié,Hyperiidae (f.),0edf4271-22aa-4c74-996e-ac92c07231ce
0.002,3648,2023-07-17 02:59:16 UTC,4807,2023-07-17 02:59:16 UTC,TEL-2023-010,No,107,1,1,883,3100,BRISTLE WORMS,Polychète non spécifié (Polychaeta),Polychaeta (c.),6e0af470-c12f-4fb0-a6b2-c1774f8dde38
0.078,3643,2023-07-17 02:57:39 UTC,4802,2023-07-17 02:57:39 UTC,TEL-2023-010,Yes,107,1,1,156972,4321,SEA SCALLOP,Pétoncle géant,Placopecten magellanicus,25b9a3e3-ecee-4cb5-aa68-6a186aaf4e08
1.28,3633,2023-07-17 02:54:25 UTC,4792,2023-07-17 02:54:25 UTC,TEL-2023-010,Yes,107,1,1,153087,4511,SHORT-FIN SQUID,Encornet rouge nordique,Illex illecebrosus,a34b02ba-08d9-449c-ae3a-895ecbf356f7
0.004,3654,2023-07-17 03:05:39 UTC,4813,2023-07-17 03:05:39 UTC,TEL-2023-010,No,107,1,1,123080,6100,"Sea Stars, Starfish unidentified (Asteroidea)",Étoiles de mer non-spécifié (Asteroidea),Asteroidea (c.),b50fd324-dc3a-43c9-8e1a-42fce69ed38c
0.0985,3646,2023-07-17 02:58:43 UTC,4805,2023-07-17 02:58:43 UTC,TEL-2023-010,No,107,1,1,123776,6111,Common starfish,Étoile de mer commune,Asterias rubens,721edd7b-fea1-42e7-bfbc-71f3d51f13f5
0.056,3645,2023-07-17 02:58:27 UTC,4804,2023-07-17 02:58:27 UTC,TEL-2023-010,No,107,1,1,124043,6117,Cushion Star (H. phrygiana),Étoile de mer coussin (H. phrygiana),Hippasteria phrygiana,5ce7e263-b11b-4cc1-9301-11c58a374086
0.002,3647,2023-07-17 02:59:01 UTC,4806,2023-07-17 02:59:01 UTC,TEL-2023-010,No,107,1,1,123276,6118,BLOOD STAR  GENUS; INCL HENRICA SP,Étoiles de mer sanguine (Henricia sp.),Henricia sp.,f974059b-1e00-4bd9-91ca-30cca314741b
0.012,3644,2023-07-17 02:58:06 UTC,4803,2023-07-17 02:58:06 UTC,TEL-2023-010,No,107,1,1,100790,8382,Sea Anemone (Epizoanthus sp.),Anémone de mer (Epizoanthus sp.),Epizoanthus sp.,2f997e29-dbe1-11ec-bdaf-a08cfde36583
4.88,3663,2023-07-17 05:20:52 UTC,4825,2023-07-17 05:20:52 UTC,TEL-2023-010,Yes,108,1,1,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd
0.0915,3680,2023-07-17 05:30:54 UTC,4841,2023-07-17 05:30:54 UTC,TEL-2023-010,Yes,108,1,1,126503,13,SQUIRREL OR RED HAKE,Merluche-écureuil,Urophycis chuss,5976e380-8d3d-4038-8806-83434953a43a
10.9,3660,2023-07-17 05:19:28 UTC,4821,2023-07-17 05:22:24 UTC,TEL-2023-010,Yes,108,1,1,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7
14.29,3658,2023-07-17 05:18:55 UTC,4818,2023-07-17 05:21:28 UTC,TEL-2023-010,Yes,108,1,1,126441,16,POLLOCK,Goberge,Pollachius virens,12868fea-63cc-4e2a-8ac6-8ef21ba5eca1
19.08,3659,2023-07-17 05:19:07 UTC,4819,2023-07-17 05:22:48 UTC,TEL-2023-010,Yes,108,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
21.32,3659,2023-07-17 05:19:16 UTC,4820,2023-07-17 05:22:40 UTC,TEL-2023-010,Yes,108,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
0.017,3659,2023-07-17 05:26:30 UTC,4837,2023-07-17 05:26:30 UTC,TEL-2023-010,Yes,108,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
4.04,3665,2023-07-17 05:21:04 UTC,4826,2023-07-17 05:21:04 UTC,TEL-2023-010,Yes,108,1,1,127138,30,HALIBUT ATLANTIC,Flétan Atlantique,Hippoglossus hippoglossus,dbf46c6f-f6dc-4c38-93bf-437d34ff9beb
0.82,3657,2023-07-17 05:18:39 UTC,4817,2023-07-17 05:23:04 UTC,TEL-2023-010,Yes,108,1,1,127136,41,WITCH FLOUNDER,Plie grise,Glyptocephalus cynoglossus,c665a6f0-abf2-43ff-98b1-5698d3e4c820
0.174,3661,2023-07-17 05:19:41 UTC,4822,2023-07-17 05:19:41 UTC,TEL-2023-010,Yes,108,1,1,1571969,42,YELLOWTAIL FLOUNDER; LIMANDA,,Myzopsetta ferruginea,9b021a5a-799a-42d1-8b26-a606b903999b
0.0575,3666,2023-07-17 05:21:33 UTC,4827,2023-07-17 05:21:33 UTC,TEL-2023-010,Yes,108,1,1,158791,44,GULF STREAM FLOUNDER,Turbot du Gulf Stream,Citharichthys arctifrons,0080c5dd-773b-41d9-9296-627a9774e5e3
0.953,3681,2023-07-17 05:31:07 UTC,4842,2023-07-17 05:31:07 UTC,TEL-2023-010,Yes,108,1,1,159785,122,CUNNER,Tanche-tautogue,Tautogolabrus adspersus,3feaa359-eda4-49a5-86f9-72ebe56c469f
1.87,3656,2023-07-17 05:18:32 UTC,4816,2023-07-17 05:23:19 UTC,TEL-2023-010,Yes,108,1,1,105923,220,SPINY DOGFISH,Aiguillat commun,Squalus acanthias,1e170cdf-4f3b-47c9-bad4-64947d79bd6c
0.727,3682,2023-07-17 05:31:17 UTC,4843,2023-07-17 05:31:17 UTC,TEL-2023-010,Yes,108,1,1,159520,300,LONGHORN SCULPIN,Chaboisseau à dix-huit-épines,Myoxocephalus octodecemspinosus,dc8772ca-5ee4-4341-8535-4877abc47dfa
2.88,3662,2023-07-17 05:19:52 UTC,4823,2023-07-17 05:23:30 UTC,TEL-2023-010,Yes,108,1,1,159184,400,"MONKFISH,GOOSEFISH,ANGLER",Baudroie d'Amérique,Lophius americanus,eb394776-0410-4c53-aa21-a3a4b0aba073
0.001,3673,2023-07-17 05:25:20 UTC,4834,2023-07-17 05:25:20 UTC,TEL-2023-010,Yes,108,1,1,151520,610,NORTHERN SAND LANCE,Lançon du nord,Ammodytes dubius,e1d1886b-027c-4fec-a4c7-328731d3839b
0.012,3671,2023-07-17 05:24:07 UTC,4832,2023-07-17 06:34:43 UTC,TEL-2023-010,Yes,108,1,1,159821,625,RADIATED SHANNY,Ulvaire deux-lignes,Ulvaria subbifurcata,359ccbc2-e36e-479d-8f9b-6ee6a18cb39d
0.095,3674,2023-07-17 05:25:40 UTC,4835,2023-07-17 05:25:40 UTC,TEL-2023-010,Yes,108,1,1,159267,640,OCEAN POUT,Loquette d'Amérique,Zoarces americanus,c7c8eaa5-b522-4315-8cca-3065928f135e
0.118,3684,2023-07-17 06:35:29 UTC,4846,2023-07-17 06:35:39 UTC,TEL-2023-010,Yes,108,1,1,105763,1191,SKATE;LITTLE OR WINTER; UNSPECIFIED,Raie non-spécifié,Leucoraja sp.,b3c292c5-999b-418d-80f6-7c5605fa8fc9
0.0685,3677,2023-07-17 05:28:18 UTC,4839,2023-07-17 05:28:18 UTC,TEL-2023-010,No,108,1,1,158356,2214,Bristled longbeak shrimp,Crevette - Dichelopandalus leptocerus,Dichelopandalus leptocerus,0a120f9d-714f-48bc-925f-b39b246f8f17
0.003,3672,2023-07-17 06:33:46 UTC,4845,2023-07-17 06:33:46 UTC,TEL-2023-010,Yes,108,1,1,158056,2511,JONAH CRAB,Crabe tourteau boreal,Cancer borealis,cdfcf0a9-f001-42b3-b1d4-6864a26ff297
0.0295,3672,2023-07-17 05:24:44 UTC,4833,2023-07-17 06:34:16 UTC,TEL-2023-010,No,108,1,1,158056,2511,JONAH CRAB,Crabe tourteau boreal,Cancer borealis,cdfcf0a9-f001-42b3-b1d4-6864a26ff297
0.0005,3683,2023-07-17 06:25:50 UTC,4844,2023-07-17 06:25:50 UTC,TEL-2023-010,No,108,1,1,158379,2541,Axius serratus,Axius serratus,Axius serratus,9dcc3cc2-790e-4df5-b9ee-59fb60c18c37
2.21,3655,2023-07-17 05:18:23 UTC,4815,2023-07-17 05:23:40 UTC,TEL-2023-010,Yes,108,1,1,156134,2550,AMERICAN LOBSTER,Homard américain,Homarus americanus,fa1d2e4f-ecf5-414f-a342-c3aa3c346bd2
0.0005,3675,2023-07-17 05:26:01 UTC,4836,2023-07-17 05:26:01 UTC,TEL-2023-010,No,108,1,1,1205,2905,Hyperiidea,,Hyperiidea,40154b4c-4c59-4c56-82cb-5e5e0f22b5e6
0.048,3664,2023-07-17 05:20:28 UTC,4824,2023-07-17 05:20:28 UTC,TEL-2023-010,Yes,108,1,1,153087,4511,SHORT-FIN SQUID,Encornet rouge nordique,Illex illecebrosus,a34b02ba-08d9-449c-ae3a-895ecbf356f7
0.0045,3667,2023-07-17 05:21:59 UTC,4828,2023-07-17 05:21:59 UTC,TEL-2023-010,No,108,1,1,11725,4536,BOBTAIL SQUID; SEPIOLODAE,Sepiolidae non-spécifié,Sepiolidae (f.),2d243cc2-5f7c-4dfe-94a6-d6341b770eaf
0.012,3668,2023-07-17 05:22:46 UTC,4829,2023-07-17 05:22:46 UTC,TEL-2023-010,No,108,1,1,178806,6106,Sclerasterias tanneri,,Sclerasterias tanneri,a0efa2d4-8c23-4dd4-bba5-ae46aeaf732a
0.113,3676,2023-07-17 05:27:03 UTC,4838,2023-07-17 06:34:52 UTC,TEL-2023-010,No,108,1,1,123776,6111,Common starfish,Étoile de mer commune,Asterias rubens,721edd7b-fea1-42e7-bfbc-71f3d51f13f5
0.0055,3669,2023-07-17 05:23:21 UTC,4830,2023-07-17 05:23:21 UTC,TEL-2023-010,No,108,1,1,123276,6118,BLOOD STAR  GENUS; INCL HENRICA SP,Étoiles de mer sanguine (Henricia sp.),Henricia sp.,f974059b-1e00-4bd9-91ca-30cca314741b
0.0015,3679,2023-07-17 05:30:17 UTC,4840,2023-07-17 05:30:17 UTC,TEL-2023-010,No,108,1,1,124151,6126,Sea Star (P. pulvillus),Étoile de mer (P. pulvillus),Pteraster pulvillus,7224ab42-9075-11ec-8fd9-a08cfde36583
0.0005,3670,2023-07-17 05:23:45 UTC,4831,2023-07-17 05:23:45 UTC,TEL-2023-010,No,108,1,1,124934,6213,SARSI,Ophiure de Sars,Ophiura sarsii,1ad11577-fb0d-4911-8807-119aa7a4dc17
2.32,3688,2023-07-17 08:22:57 UTC,4856,2023-07-17 08:22:57 UTC,TEL-2023-010,Yes,109,1,1,126436,10,COD ATLANTIC,Morue franche,Gadus morhua,660a658e-7e1c-4ee8-9320-b2faefd69898
26.86,3686,2023-07-17 08:22:14 UTC,4853,2023-07-17 08:22:14 UTC,TEL-2023-010,Yes,109,1,1,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd
14.93,3686,2023-07-17 08:22:32 UTC,4854,2023-07-17 08:22:32 UTC,TEL-2023-010,Yes,109,1,1,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd
5.07,3693,2023-07-17 08:24:18 UTC,4861,2023-07-17 08:24:18 UTC,TEL-2023-010,Yes,109,1,1,126503,13,SQUIRREL OR RED HAKE,Merluche-écureuil,Urophycis chuss,5976e380-8d3d-4038-8806-83434953a43a
27.07,3685,2023-07-17 08:20:23 UTC,4847,2023-07-17 08:20:23 UTC,TEL-2023-010,Yes,109,1,1,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7
14.99,3685,2023-07-17 08:46:13 UTC,4881,2023-07-17 08:46:13 UTC,TEL-2023-010,Yes,109,1,1,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7
25.54,3685,2023-07-17 08:20:51 UTC,4848,2023-07-17 08:20:51 UTC,TEL-2023-010,No,109,1,1,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7
9.110000000000001,3685,2023-07-17 08:21:09 UTC,4849,2023-07-17 08:46:26 UTC,TEL-2023-010,No,109,1,1,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7
23.52,3685,2023-07-17 08:21:30 UTC,4850,2023-07-17 08:21:30 UTC,TEL-2023-010,No,109,1,1,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7
26.86,3685,2023-07-17 08:21:38 UTC,4851,2023-07-17 08:21:38 UTC,TEL-2023-010,No,109,1,1,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7
30.28,3685,2023-07-17 08:21:52 UTC,4852,2023-07-17 08:21:52 UTC,TEL-2023-010,No,109,1,1,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7
0.598,3710,2023-07-17 08:33:43 UTC,4878,2023-07-17 08:33:43 UTC,TEL-2023-010,Yes,109,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
5.85,3694,2023-07-17 08:24:36 UTC,4862,2023-07-17 08:24:36 UTC,TEL-2023-010,Yes,109,1,1,127138,30,HALIBUT ATLANTIC,Flétan Atlantique,Hippoglossus hippoglossus,dbf46c6f-f6dc-4c38-93bf-437d34ff9beb
0.29,3690,2023-07-17 08:23:24 UTC,4858,2023-07-17 08:23:24 UTC,TEL-2023-010,Yes,109,1,1,127136,41,WITCH FLOUNDER,Plie grise,Glyptocephalus cynoglossus,c665a6f0-abf2-43ff-98b1-5698d3e4c820
0.37,3689,2023-07-17 08:23:06 UTC,4857,2023-07-17 08:23:06 UTC,TEL-2023-010,Yes,109,1,1,1571969,42,YELLOWTAIL FLOUNDER; LIMANDA,,Myzopsetta ferruginea,9b021a5a-799a-42d1-8b26-a606b903999b
0.017,3689,2023-07-17 08:57:24 UTC,4883,2023-07-17 08:57:24 UTC,TEL-2023-010,Yes,109,1,1,1571969,42,YELLOWTAIL FLOUNDER; LIMANDA,,Myzopsetta ferruginea,9b021a5a-799a-42d1-8b26-a606b903999b
0.112,3708,2023-07-17 08:32:31 UTC,4876,2023-07-17 08:57:24 UTC,TEL-2023-010,Yes,109,1,1,158791,44,GULF STREAM FLOUNDER,Turbot du Gulf Stream,Citharichthys arctifrons,0080c5dd-773b-41d9-9296-627a9774e5e3
0.004,3708,2023-07-17 08:56:15 UTC,4882,2023-07-17 08:56:15 UTC,TEL-2023-010,Yes,109,1,1,158791,44,GULF STREAM FLOUNDER,Turbot du Gulf Stream,Citharichthys arctifrons,0080c5dd-773b-41d9-9296-627a9774e5e3
0.173,3699,2023-07-17 08:26:57 UTC,4867,2023-07-17 08:26:57 UTC,TEL-2023-010,Yes,109,1,1,159785,122,CUNNER,Tanche-tautogue,Tautogolabrus adspersus,3feaa359-eda4-49a5-86f9-72ebe56c469f
1.11,3695,2023-07-17 08:24:47 UTC,4863,2023-07-17 08:24:47 UTC,TEL-2023-010,Yes,109,1,1,158833,142,FOURSPOT FLOUNDER,Cardeau quatre ocelles,Hippoglossina oblonga,a16da05e-2e71-459e-8c22-f8e21b2a433a
0.52,3691,2023-07-17 08:23:45 UTC,4859,2023-07-17 08:23:45 UTC,TEL-2023-010,Yes,109,1,1,1577339,203,LITTLE SKATE; ERINACEA,,Leucoraja erinaceus,14884350-d286-431c-84c1-6bc6619c0b51
2.35,3687,2023-07-17 08:22:43 UTC,4855,2023-07-17 08:22:43 UTC,TEL-2023-010,Yes,109,1,1,159520,300,LONGHORN SCULPIN,Chaboisseau à dix-huit-épines,Myoxocephalus octodecemspinosus,dc8772ca-5ee4-4341-8535-4877abc47dfa
8.32,3692,2023-07-17 08:23:53 UTC,4860,2023-07-17 08:23:53 UTC,TEL-2023-010,Yes,109,1,1,159184,400,"MONKFISH,GOOSEFISH,ANGLER",Baudroie d'Amérique,Lophius americanus,eb394776-0410-4c53-aa21-a3a4b0aba073
0.189,3712,2023-07-17 08:34:47 UTC,4880,2023-07-17 08:34:47 UTC,TEL-2023-010,Yes,109,1,1,159267,640,OCEAN POUT,Loquette d'Amérique,Zoarces americanus,c7c8eaa5-b522-4315-8cca-3065928f135e
0.0495,3704,2023-07-17 08:28:52 UTC,4872,2023-07-17 08:28:52 UTC,TEL-2023-010,No,109,1,1,158356,2214,Bristled longbeak shrimp,Crevette - Dichelopandalus leptocerus,Dichelopandalus leptocerus,0a120f9d-714f-48bc-925f-b39b246f8f17
0.244,3696,2023-07-17 08:25:39 UTC,4864,2023-07-17 08:25:39 UTC,TEL-2023-010,Yes,109,1,1,158056,2511,JONAH CRAB,Crabe tourteau boreal,Cancer borealis,cdfcf0a9-f001-42b3-b1d4-6864a26ff297
0.0125,3700,2023-07-17 08:27:33 UTC,4868,2023-07-17 08:27:33 UTC,TEL-2023-010,Yes,109,1,1,107323,2521,Arctic Lyre Crab/Lesser toad crab,Crabe lyre (arctique),Hyas coarctatus,49122567-60f1-43fb-9c29-dff4f32fcba4
0.0025,3703,2023-07-17 08:28:30 UTC,4871,2023-07-17 08:28:30 UTC,TEL-2023-010,No,109,1,1,1128,2600,KRILL SHRIMP,Euphausides,Euphausiacea (o.),6e66f5cd-1411-4f9f-86c7-65d173300e21
0.979,3711,2023-07-17 08:34:21 UTC,4879,2023-07-17 08:34:21 UTC,TEL-2023-010,Yes,109,1,1,156972,4321,SEA SCALLOP,Pétoncle géant,Placopecten magellanicus,25b9a3e3-ecee-4cb5-aa68-6a186aaf4e08
0.002,3701,2023-07-17 08:27:50 UTC,4869,2023-07-17 08:27:50 UTC,TEL-2023-010,No,109,1,1,11725,4536,BOBTAIL SQUID; SEPIOLODAE,Sepiolidae non-spécifié,Sepiolidae (f.),2d243cc2-5f7c-4dfe-94a6-d6341b770eaf
0.059,3706,2023-07-17 08:30:35 UTC,4874,2023-07-17 08:30:35 UTC,TEL-2023-010,No,109,1,1,124020,6101,CEREMASTER,Étoile de mer (C. granularis),Ceramaster granularis,d40f326d-b0da-49ae-ac39-e622039e5c92
0.222,3709,2023-07-17 08:32:53 UTC,4877,2023-07-17 08:32:53 UTC,TEL-2023-010,No,109,1,1,123776,6111,Common starfish,Étoile de mer commune,Asterias rubens,721edd7b-fea1-42e7-bfbc-71f3d51f13f5
0.0035,3705,2023-07-17 08:29:47 UTC,4873,2023-07-17 08:29:47 UTC,TEL-2023-010,No,109,1,1,123276,6118,BLOOD STAR  GENUS; INCL HENRICA SP,Étoiles de mer sanguine (Henricia sp.),Henricia sp.,f974059b-1e00-4bd9-91ca-30cca314741b
0.001,3702,2023-07-17 08:28:19 UTC,4870,2023-07-17 08:28:19 UTC,TEL-2023-010,No,109,1,1,124934,6213,SARSI,Ophiure de Sars,Ophiura sarsii,1ad11577-fb0d-4911-8807-119aa7a4dc17
0.571,3707,2023-07-17 08:31:26 UTC,4875,2023-07-17 08:31:26 UTC,TEL-2023-010,No,109,1,1,1360,8300,SEA ANEMONE; WAS ANTHOZOA,Anémones non-spécifié (Actiniaria),Actiniaria (o.),2a300d4b-73c8-4ca4-8175-3aa05c492dd2
0.0805,3697,2023-07-17 08:26:29 UTC,4865,2023-07-17 08:26:29 UTC,TEL-2023-010,No,109,1,1,558,8600,SPONGES,Éponges non-spécifié (Porifera),Porifera,858f3ad6-aa57-4ad2-80ee-710fc5683ade
0.039,3698,2023-07-17 08:26:40 UTC,4866,2023-07-17 08:26:40 UTC,TEL-2023-010,No,109,1,1,132046,8610,Sponge unidentified (Polymastia sp.),Éponge non-spécifié (Polymastia sp.),Polymastia sp.,5c993a00-207b-47d7-9391-f2a914bb09f4
17.05,3714,2023-07-17 10:05:36 UTC,4886,2023-07-17 10:05:36 UTC,TEL-2023-010,Yes,110,1,1,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd
1.0,3716,2023-07-17 10:05:57 UTC,4888,2023-07-17 10:05:57 UTC,TEL-2023-010,Yes,110,1,1,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7
2.97,3715,2023-07-17 10:05:46 UTC,4887,2023-07-17 10:05:46 UTC,TEL-2023-010,Yes,110,1,1,126441,16,POLLOCK,Goberge,Pollachius virens,12868fea-63cc-4e2a-8ac6-8ef21ba5eca1
21.04,3713,2023-07-17 10:01:17 UTC,4885,2023-07-17 10:01:17 UTC,TEL-2023-010,Yes,110,1,1,127138,30,HALIBUT ATLANTIC,Flétan Atlantique,Hippoglossus hippoglossus,dbf46c6f-f6dc-4c38-93bf-437d34ff9beb
0.204,3718,2023-07-17 10:06:34 UTC,4890,2023-07-17 10:06:34 UTC,TEL-2023-010,Yes,110,1,1,127136,41,WITCH FLOUNDER,Plie grise,Glyptocephalus cynoglossus,c665a6f0-abf2-43ff-98b1-5698d3e4c820
0.014,3722,2023-07-17 10:09:04 UTC,4894,2023-07-17 10:09:04 UTC,TEL-2023-010,Yes,110,1,1,158791,44,GULF STREAM FLOUNDER,Turbot du Gulf Stream,Citharichthys arctifrons,0080c5dd-773b-41d9-9296-627a9774e5e3
1.99,3717,2023-07-17 10:06:17 UTC,4889,2023-07-17 10:06:17 UTC,TEL-2023-010,Yes,110,1,1,105865,201,THORNY SKATE,Raie épineuse,Amblyraja radiata,5d564ede-2a5f-4148-acae-dc01d45e7bdd
0.158,3719,2023-07-17 10:06:45 UTC,4891,2023-07-17 10:06:45 UTC,TEL-2023-010,Yes,110,1,1,159520,300,LONGHORN SCULPIN,Chaboisseau à dix-huit-épines,Myoxocephalus octodecemspinosus,dc8772ca-5ee4-4341-8535-4877abc47dfa
0.1,3728,2023-07-17 10:12:28 UTC,4900,2023-07-17 10:12:28 UTC,TEL-2023-010,No,110,1,1,158356,2214,Bristled longbeak shrimp,Crevette - Dichelopandalus leptocerus,Dichelopandalus leptocerus,0a120f9d-714f-48bc-925f-b39b246f8f17
0.0005,3726,2023-07-17 10:11:26 UTC,4898,2023-07-17 10:11:26 UTC,TEL-2023-010,No,110,1,1,1128,2600,KRILL SHRIMP,Euphausides,Euphausiacea (o.),6e66f5cd-1411-4f9f-86c7-65d173300e21
0.31,3721,2023-07-17 10:08:39 UTC,4893,2023-07-17 10:08:39 UTC,TEL-2023-010,Yes,110,1,1,156972,4321,SEA SCALLOP,Pétoncle géant,Placopecten magellanicus,25b9a3e3-ecee-4cb5-aa68-6a186aaf4e08
