ASV	Sample-1	Sample-10	Sample-100	Sample-11	Sample-12	Sample-13	Sample-14	Sample-15	Sample-16	Sample-17	Sample-18	Sample-19	Sample-2	Sample-20	Sample-21	Sample-22	Sample-23	Sample-24	Sample-25	Sample-26	Sample-27	Sample-28	Sample-29	Sample-3	Sample-30	Sample-31	Sample-32	Sample-33	Sample-34	Sample-35	Sample-36	Sample-37	Sample-38	Sample-39	Sample-4	Sample-40	Sample-41	Sample-42	Sample-43	Sample-44	Sample-45	Sample-46	Sample-47	Sample-48	Sample-49	Sample-5	Sample-50	Sample-51	Sample-52	Sample-53	Sample-54	Sample-55	Sample-56	Sample-57	Sample-58	Sample-59	Sample-6	Sample-60	Sample-61	Sample-62	Sample-63	Sample-64	Sample-65	Sample-66	Sample-67	Sample-68	Sample-69	Sample-7	Sample-70	Sample-71	Sample-72	Sample-73	Sample-74	Sample-75	Sample-76	Sample-77	Sample-78	Sample-79	Sample-8	Sample-80	Sample-81	Sample-82	Sample-83	Sample-84	Sample-85	Sample-86	Sample-87	Sample-88	Sample-89	Sample-9	Sample-90	Sample-91	Sample-92	Sample-93	Sample-94	Sample-95	Sample-96	Sample-97	Sample-98	Sample-99
98eaeb7f1a2621aa698c8d553dc861ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aaef9fb491293287330dec6af4ad3515	0	2662	0	0	159	0	0	0	0	70	0	0	519	0	324	0	0	0	2486	0	21160	0	87	0	0	630	0	0	0	0	1011	0	1237	0	18	214	0	174	0	0	0	0	0	152	0	0	2690	0	2844	0	516	0	135	0	1606	0	278	771	0	2068	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	59	0	187	0	0	0	989	0	0	48	0	370	0	38	0	0	0	0
e9e300e494f4a210700cfbd180d508c7	989	0	0	1809	0	0	317	0	39	0	0	0	0	1131	0	681	0	1267	0	1088	0	222	0	3595	6646	0	0	0	36	345	0	611	0	269	0	0	87	0	40	0	164	0	321	0	1168	1190	0	333	0	398	0	641	0	1523	0	0	0	0	819	0	92	0	240	0	125	8	616	284	752	293	779	522	360	0	1247	0	576	0	0	3883	0	0	0	817	0	135	0	199	0	669	218	91	314	31	393	710	291	462	2801	1137
3b4035fca52462b9b9596b763c20f7f1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
32887b927410dc7b7a83d4bb906bef8c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43254
b3878f703eb6d8731600b8d639a956ee	0	121	0	0	0	0	0	0	0	21	0	143	779	0	4	0	0	0	23	0	2882	146	2113	0	0	280	0	0	354	0	0	0	782	0	10	1453	2754	3158	0	656	0	405	0	2769	0	0	561	43	801	0	356	0	2259	0	493	0	0	1349	0	1641	0	764	5	945	21	1618	35	0	39	0	0	0	41	0	0	1962	0	2052	87	165	2965	60	206	0	424	9	204	0	408	0	0	57	0	3019	10	448	0	889	0	183
7b8d6d8db2135d28f709f5c67fa53b64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34a0aa1ae43c917ff5143af7ef7b5309	246	30	0	0	0	0	191	0	0	144	123	48	235	262	119	97	37	199	157	26	100	59	0	7	40	146	0	0	27	186	87	291	36	145	13	150	292	718	186	289	134	391	64	858	208	133	335	194	127	102	131	289	524	63	200	27	59	196	94	82	241	66	46	38	146	37	245	145	615	67	312	69	246	0	380	418	599	26	17	10	220	440	578	41	803	0	2236	671	1161	50	87	1723	353	1785	255	4849	837	5003	446	8478
1b569b55659ad2a0fbcaafcd4327b623	36	285	0	8	534	0	97	227	0	468	103	1457	659	0	213	82	143	12	413	442	302	202	1106	114	228	749	0	24	502	173	1601	222	652	35	782	1511	24	1470	71	751	0	438	26	964	11	58	448	169	1169	47	1288	312	1741	0	705	0	692	1383	42	1710	153	934	17	859	89	1214	55	29	196	34	468	92	300	0	295	496	2913	723	343	333	654	294	537	0	290	132	448	0	365	52	45	1136	23	573	14	280	0	540	44	313
29dd7b1debbe9ea79acad9efb9792e9a	245	0	0	1735	54	0	91	0	0	0	18	0	0	31	0	371	0	348	5	2751	0	3039	0	1447	6331	0	0	700	37	390	0	1017	0	0	0	0	22	0	701	0	0	0	39	0	58	355	0	3740	0	1236	0	3481	0	1221	0	84	0	0	250	0	86	0	88	0	15	0	89	512	243	67	815	183	123	0	1952	0	1231	0	0	659	0	331	0	206	9	1007	18	112	30	2444	36	0	574	161	16	105	21	33	462	230
6d3ecaab1b3e1a928436c9e94cfa25a7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860	0	0	0	0	7	0	0	0	0	0	0	0	0	36040	380	0	1091	0	2084	0	0	0	0	0	705	0	0	0	0	0	33	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0
6145d8ac77f0419491e475025c133765	0	1055	0	0	0	0	1414	0	1278	0	685	0	0	837	0	0	0	0	1245	0	0	0	0	0	0	0	0	0	1667	469	882	321	1164	1197	0	0	0	0	1497	0	444	1408	868	0	1169	0	1636	0	1213	0	0	0	1622	0	1163	0	949	0	812	0	0	854	873	1379	0	838	0	0	0	714	0	0	1298	0	0	819	0	1268	0	0	840	0	0	0	858	0	0	0	468	369	1374	0	766	1638	0	0	0	804	1253	0
4653e062297167a8b60480548ae50f63	0	1137	0	0	807	0	0	136	0	1097	59	930	2364	0	230	0	178	0	415	0	179	0	476	0	0	1078	0	0	505	0	2329	0	1220	4	1170	801	0	666	0	845	0	320	0	396	0	0	235	0	810	0	1270	0	1991	0	1560	0	799	1183	0	1889	0	720	0	1186	132	1107	0	0	308	0	763	0	416	0	0	797	0	989	1075	0	553	0	1240	0	1004	0	515	11	401	0	0	592	0	1346	119	215	0	104	163	246
0d6a0c24b5b9bd2ad7e15d7d1d735e5e	518	671	0	80	631	0	160	417	191	754	0	614	473	160	390	281	170	291	1931	348	592	290	662	794	0	555	0	0	1041	679	635	96	109	324	466	272	603	526	372	249	0	155	417	403	94	225	139	255	510	51	625	3221	751	258	473	384	286	791	597	953	531	347	295	661	2707	277	154	321	482	128	106	439	135	0	408	273	73	357	273	116	205	520	778	418	79	352	153	212	183	220	535	393	252	350	111	126	367	164	261	303
7b38a965bcdb2b62fd7ff6d5bba25c0b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19c948a69476d95888ef66427fcb9083	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38274	0	660	0	0	0	0	0	80	0	52	0	1179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0
b1bd59de7edce7239926ff87984ab380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bdf119b978af73ee81b09e3cc5239d36	342	0	0	657	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1761	0	2228	0	4462	926	0	0	457	28	450	0	521	0	16	0	0	55	0	61	0	25	0	56	0	0	779	0	6397	0	1649	0	1561	0	1969	0	4705	0	0	411	0	141	0	0	0	120	0	9	940	0	0	0	0	0	0	1739	0	4832	0	0	1573	0	555	0	106	0	519	0	82	0	538	16	0	33	0	0	0	0	0	0	0
a3a34f1225ca98cb4ac5d55973c380d0	0	252	0	0	729	0	0	481	0	341	0	1227	634	0	524	0	184	0	1972	0	1015	0	1289	0	0	2823	0	0	536	0	1169	0	1539	0	614	1894	0	1305	0	763	0	650	0	828	0	0	823	0	957	0	764	0	666	0	442	0	299	492	0	472	0	1381	0	2165	0	2361	0	0	231	0	520	0	309	0	0	701	0	1250	667	0	679	0	768	0	448	0	879	0	492	0	0	687	0	727	0	367	0	196	0	171
3f08214ebbbe1aa102591bc1f3427345	0	15	0	0	0	0	0	0	0	22601	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	29	0	172	0	0	0	0	0	0	0	209	735	0	0	0	0	0	0	50	0	0	0	181	0	29	110	0	68	0	0	12	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	14987	0	0	0	0	0	443
f88c64c5722ad28270a3ae6bfebf0d8e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39961	0	0	0	0	0	0	0	0	0	0
f4fafc3fea33ec365c6b6a74cacaa89d	228	0	0	468	0	0	46	0	37	0	137	0	0	67	9	175	5	122	25	493	0	191	0	2594	78	0	0	809	164	855	0	1089	0	931	0	0	1272	0	196	0	120	0	631	25	193	504	0	880	0	729	0	810	0	604	0	613	0	0	2706	0	1619	0	3770	0	630	0	157	1140	0	721	10	301	7	0	1923	0	2903	0	0	810	0	1294	0	1282	0	2574	0	416	0	1193	396	0	621	0	8	0	23	0	39	0
3b9e6a10c402bfcf00e46209d818cddf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f2d972df8d61d31e377a218cadf0838e	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2388	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25998	0	0	0	0	0	0	0	0	0	0	10608	0	0	0	0	108	0	0	0	0	0	0	0	0
347240d15f501c8ed301a993f1d5841c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ddc8971e1ccd4297e5c1077db7855875	0	150	0	8	111	0	941	70	1181	291	645	428	186	1395	721	932	523	2121	210	0	0	0	88	0	0	155	0	0	111	0	135	113	173	714	62	146	801	118	417	355	344	444	853	291	634	0	852	0	201	0	222	0	300	0	197	102	57	187	132	277	979	140	185	803	526	171	1386	10	1456	957	1010	2037	1758	0	4	336	0	201	38	0	123	393	420	233	253	0	475	499	402	0	423	610	284	451	394	630	685	475	848	776
020529dbc9075fb8930bdc1e6186d220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1306	0	0	0	0	0	0	0	0	0
1b3b9724424b10c333871cee2084bb82	0	0	0	0	0	0	1411	0	375	0	1647	0	0	1277	0	3000	18	2386	39	0	0	0	0	0	279	0	0	0	20	0	0	0	0	505	0	0	415	0	426	0	166	78	321	15	328	0	14	0	0	0	0	609	0	0	0	33	0	0	0	0	235	0	0	0	333	0	333	0	3565	94	3035	585	2421	0	0	0	0	0	0	0	0	89	99	206	338	0	162	113	472	0	0	826	42	578	355	2733	2138	3629	982	1515
89e810decef3857899ac39528e073003	721	0	0	3290	0	0	19	0	38	0	0	0	0	208	0	12	0	312	0	1134	0	494	0	5692	3052	0	0	822	0	0	0	1064	0	164	0	0	1041	0	62	0	159	0	84	0	618	2031	0	461	0	538	0	3033	0	988	0	749	0	0	699	0	0	0	142	0	13	0	100	258	74	107	0	334	40	0	2571	0	1984	0	0	1041	0	1035	0	572	0	238	0	474	0	805	460	0	111	0	24	0	70	0	128	0
fe8f472840ec16f7c9fdcb5218623523	291	0	0	4433	0	0	0	0	105	0	33	0	0	0	0	0	0	43	0	2432	0	1814	0	415	2778	0	0	2443	55	972	0	1910	0	252	0	0	276	0	230	0	0	0	0	0	0	655	0	303	0	449	0	1192	0	338	0	0	0	0	236	0	41	0	82	0	142	0	27	2100	92	0	191	41	196	0	747	0	2232	0	0	242	0	4506	0	1035	0	489	0	372	0	2571	116	20	316	0	0	29	0	0	46	423
bcffc0efc8ce67e00a18c1f14816c3ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3a6a06a6e7d66f3ef1cbc2bc18c5e9cc	14	2314	0	79	516	0	0	713	335	470	185	230	329	206	361	217	240	342	398	0	158	284	337	190	51	267	0	0	609	395	244	37	169	155	367	262	683	324	204	300	0	324	1571	557	444	35	333	12	212	12	221	148	407	124	447	206	127	301	573	294	169	143	200	560	318	286	467	150	1523	0	627	1224	452	0	124	208	0	524	232	337	314	1362	832	249	527	0	1011	416	0	251	263	741	121	516	688	1063	670	862	765	504
e73e1227a5a3ab208f84bb2b98bf4082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fde245ab402c719e04952a7e7e659947	6	244	0	139	200	0	796	152	585	151	247	261	111	611	558	1166	147	1230	324	23	341	146	322	265	15	145	0	272	217	608	257	279	123	210	313	601	532	290	289	308	221	250	583	738	256	9	701	13	328	88	394	25	218	232	209	854	88	355	278	1284	194	133	309	287	398	350	624	598	1757	357	746	1461	723	0	0	81	0	118	196	5	43	35	820	175	515	49	377	253	317	78	389	688	438	761	403	603	320	769	685	723
e9547fd979a28c6f1f218dccf4fb0d38	867	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	0	1910	0	8869	2709	0	0	0	0	916	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	1310	0	2768	0	2014	0	2826	0	206	0	38	0	0	662	0	0	0	121	0	0	0	0	233	0	0	0	0	0	0	5268	0	2057	0	0	2117	0	390	0	41	0	46	0	0	0	454	0	0	24	0	0	0	0	0	0	0
4d41263b858197f2f73463e0b37d67ef	0	226	0	0	307	0	166	373	273	486	61	364	469	329	529	626	389	881	519	0	0	0	599	0	0	403	0	0	6980	0	359	0	155	263	1118	104	265	117	278	251	328	407	650	592	467	0	858	0	225	0	124	0	547	0	181	0	0	256	0	357	142	352	76	441	234	331	670	186	1371	261	455	185	380	0	0	201	0	647	230	0	345	0	122	0	246	12	290	330	484	0	23	371	57	640	599	883	875	855	1820	318
2dd6f40bf7eb88d62c1f2ec8dbae0855	118	382	0	415	424	0	245	229	162	786	285	368	320	266	386	416	160	391	385	95	53	771	587	1173	45	291	0	354	610	471	287	870	55	419	216	223	751	642	655	79	364	126	499	198	118	182	101	588	223	736	376	227	557	364	243	1411	315	530	1578	485	546	161	893	162	1226	382	227	204	424	141	198	499	107	0	150	108	403	287	88	360	233	457	176	586	154	242	299	540	116	137	670	150	346	189	328	188	300	243	331	224
a7b94503e8f7b998f4ad7fa21d505fff	0	82	0	0	42	0	36	28	0	75	23	160	12	301	655	171	63	323	224	0	391	0	284	0	0	256	0	0	581	209	278	0	22	1181	40	390	1428	194	3310	55	7	438	11	464	0	0	261	0	80	0	82	116	46	5	10	0	30	66	176	30	303	8	36	35	378	163	51	0	900	72	1192	237	449	0	0	424	0	424	49	0	443	17	342	0	1120	0	647	514	187	5	58	552	105	170	0	5110	0	5352	0	4094
c7620694a9ac2821a64b13eb3fdc66fa	252	0	0	759	0	0	348	0	550	0	227	0	0	150	0	67	0	183	0	178	0	862	0	4245	350	0	0	234	0	1222	0	889	0	842	0	0	1368	0	269	0	40	0	154	0	204	173	0	752	0	1015	0	855	0	3165	0	807	0	0	1306	0	825	0	318	0	601	0	119	878	0	166	0	378	0	0	859	0	1573	0	0	1612	0	890	0	871	0	904	0	578	0	1795	1022	0	1016	0	0	0	0	0	18	0
77ed167dfcf5367f52d582266b013f2f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56973d1e6aa0f90aa9c2c1d57d24ffc7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
daea67ec72aaed447fdb1a705704d06a	0	0	0	5	0	0	426	0	480	0	789	0	0	2392	25	1178	0	1546	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	41	0	0	315	0	63	0	465	0	223	0	354	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	214	0	49	0	0	0	201	6	2503	135	2546	1524	2074	0	0	0	0	0	0	0	0	0	109	0	667	0	78	47	732	0	101	1331	495	415	807	3287	2021	3723	650	3051
f33386707db54e4df3a1c7cf7317c3cc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35101	0	0	0	0	0	0
2f964c4b03d977463717e22d746e074a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e7dc4522244ec56f632b08692581b3e6	641	0	0	1090	0	0	29	0	30	0	0	0	0	17	0	12	0	0	0	634	0	1265	0	1612	735	0	0	684	40	1864	0	2849	0	29	0	0	69	0	35	0	0	0	17	0	6	768	0	1076	0	1481	0	1546	0	1170	0	4339	0	0	942	0	2058	0	81	0	1609	0	0	636	0	0	0	0	0	0	1462	0	1040	0	0	1248	0	965	0	521	0	227	0	116	0	773	333	0	635	0	0	0	0	0	0	0
2093a82fe0d871fb4b0657917c415f4e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	411	0	0	0	30744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102edb056af7e1cc28377beb8e78d492	28	0	0	222	0	0	70	0	112	63	792	18	99	113	58	264	0	107	62	227	0	0	30	122	0	0	0	0	241	617	0	486	97	1538	0	62	715	58	1427	90	377	189	418	302	213	190	59	146	300	497	176	1447	359	257	64	93	0	184	0	85	1029	0	212	0	240	78	604	245	589	514	171	1038	445	0	0	203	511	0	0	532	26	3205	66	533	39	508	141	990	171	2363	107	108	1460	200	979	518	975	783	1076	127
eb20dc77cea0f5d64dd8c9d1f325af3e	822	0	0	208	0	0	159	0	29	0	0	0	0	107	0	278	0	125	0	2102	0	320	0	262	2098	0	0	121	0	763	0	325	0	34	0	0	733	0	0	0	0	0	686	0	111	858	0	166	0	452	0	1518	0	1378	0	254	0	0	1712	0	888	0	95	0	55	0	180	674	286	430	283	80	736	0	137	0	1546	0	0	6656	0	770	0	24	0	63	0	550	0	221	231	26	394	80	186	1009	598	148	1063	301
a28b9286a96d2f10d9958bd3cf74ba29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c2d89807d90c72e25e880e14fcf2c3e	0	751	0	0	0	0	871	899	0	1167	0	0	0	0	1087	0	603	1156	858	0	0	0	982	0	0	983	0	0	0	0	634	0	960	835	0	0	1129	877	1096	736	0	0	0	864	734	0	0	0	938	0	0	503	0	0	0	0	631	1145	0	1220	0	0	0	976	843	648	0	0	749	527	961	1390	826	0	0	653	0	1024	0	0	0	495	0	0	0	0	0	879	0	0	813	712	0	0	0	0	0	0	0	0
819946bbbc7bd031693d821e9ba9f18c	399	0	0	520	0	0	99	0	166	0	25	0	0	272	0	108	0	47	0	1130	0	520	0	641	211	0	0	251	32	1017	0	965	0	264	0	0	418	0	204	0	71	0	38	0	154	352	0	439	0	760	0	489	0	1610	0	388	0	0	563	0	703	0	627	0	1310	0	29	460	7	46	0	3030	28	0	9518	0	594	0	0	416	0	1104	0	277	0	940	0	55	0	642	553	0	149	0	6	0	23	0	9	24
ac1d88cd561c9a4d8062364a5835daa5	0	0	0	0	0	0	0	0	0	0	0	0	32544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c1ca316d4740433d257c5ee9c8c54c51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
497dd90ae6a7dd5a85f680acddb12bef	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32143	0	0	0	0
8eef9ee09e4826437cb12a8c553ed004	177	0	0	145	0	0	0	0	0	0	0	0	0	12	0	16	0	14	0	2210	0	2520	0	2796	291	0	0	2134	0	1013	0	3018	0	12	0	0	0	0	408	0	0	0	0	0	0	2757	0	872	0	1758	0	3882	0	1207	0	1467	0	0	1312	0	69	0	46	0	33	0	0	335	0	0	0	0	0	0	1477	0	1484	0	0	76	0	183	0	11	0	43	0	55	0	114	0	0	0	0	14	0	0	0	0	0
73e326ed5bb8a6a2650ba73d2c6e5886	48	394	0	252	437	0	0	189	71	456	147	197	682	167	188	48	89	0	77	230	51	993	582	37	323	368	0	194	656	1196	475	203	457	198	489	414	199	762	243	249	0	421	271	607	95	81	194	649	404	0	586	65	604	236	252	416	172	499	131	752	1976	454	419	389	425	409	265	208	952	144	294	257	351	0	146	128	0	431	746	0	290	355	565	50	402	0	227	0	199	0	108	425	222	454	113	563	159	368	544	394
12bd4d2c8684412859d55d2d3a39fd31	296	0	0	465	0	0	108	0	0	0	142	0	0	0	0	0	0	75	0	309	0	425	0	1609	404	0	0	872	0	4319	0	490	0	285	0	0	354	0	152	0	0	0	0	0	61	354	0	603	0	377	0	319	0	307	0	514	0	0	957	0	1140	0	324	0	904	0	135	434	0	0	0	271	0	0	4309	0	2011	0	0	1178	0	1448	0	983	0	1917	0	870	0	669	402	0	524	0	87	0	0	0	0	0
116ba149c105d5f4193e85afc6118cce	0	20	0	10	55	0	107	20	153	116	500	139	69	939	246	823	22	834	83	0	9	0	130	0	0	52	0	74	85	64	60	144	190	56	0	115	303	252	128	126	67	217	95	916	123	3	159	0	68	0	81	0	86	288	48	66	39	98	0	58	201	91	194	83	153	92	192	0	2832	150	1758	1021	2083	0	0	59	0	49	62	0	94	233	1128	0	592	140	1118	0	807	47	276	1389	119	1208	280	2302	446	1977	683	1197
