Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
f2786efe9a26a17596c6cad26b196bcf	k__Metazoa; p__Chordata	0.9999999999999941
6c608e816d356ed9df18ee1dd4728f9f	k__Metazoa; p__Chordata	1.0000000000000062
130877789110ec3687faea3e9d733e9d	k__Metazoa; p__Chordata	1.0000000000000127
49f68693c653b8950682e05ca6398d02	k__Metazoa; p__Chordata	0.9999999999999973
8c1f52c9700d32b568195bc2914c65ea	k__Metazoa; p__Chordata; c__Actinopteri; o__Scombriformes; f__Scombridae; g__Scomber; s__scombrus	0.9997727524182918
88e7d887ca6f4f5835bc070f395b4a3b	k__Metazoa; p__Chordata	0.9999999999999863
4ac5f1be6aba2fdfdf1bbb915914cc48	k__Metazoa; p__Chordata	0.999999999999994
7bff92ec655a83ae3a3891dd347f27fb	k__Metazoa; p__Chordata	0.9999999999999927
4ec85e534c1ef666451642633665751a	k__Metazoa; p__Chordata; c__Actinopteri; o__Scombriformes; f__Scombridae; g__Scomber; s__scombrus	0.9995947135483787
9840421e6f8d36a9efaf146832badc6a	k__Metazoa; p__Chordata	0.9999999999999926
b9491a03d3dead9f1e94f6d2558098c1	k__Metazoa; p__Chordata	1.0000000000000047
f26988fe2b4de049af7fefc834f29938	k__Metazoa; p__Chordata	0.9999999999999912
4055d1e27e4896d827be7e94ac8fb227	k__Metazoa; p__Chordata	0.9999999999999996
32a34ed5f47a0c99f345cbef7f6cc23e	k__Metazoa; p__Chordata	1.0000000000000038
d4858400ea5710f001a24efe4e300f20	k__Metazoa; p__Chordata	1.0000000000000049
e70802dbbc9f60cdc7a0374f28775979	k__Metazoa; p__Chordata	0.9999999999999976
f604f6ed74cc9b8835f97bd0495a39d4	k__Metazoa; p__Chordata	0.9999999999999866
3f554f6e4302a551ff1de572cf2de615	k__Metazoa; p__Chordata	1.0000000000000027
104eb6cda5e229554f1eb1f707b6eb3c	k__Metazoa; p__Chordata	1.0000000000000042
f18bc3b28438a023c9db63d6afa9388a	k__Metazoa; p__Chordata; c__Actinopteri; o__Scombriformes; f__Scombridae; g__Scomber; s__scombrus	0.9997813362672019
9fbf1c6176b08bf95152c81a9acf36d4	k__Metazoa; p__Chordata	0.9999999999999947
626867388440adf056b8b68a7530c361	k__Metazoa; p__Chordata	1.000000000000012
049081bc8e72f8140d8e76b6f1479aba	k__Metazoa; p__Chordata	1.0000000000000036
c29a929a228193b4d7d645f4d6e64a40	k__Metazoa; p__Chordata; c__Actinopteri; o__Scombriformes; f__Scombridae; g__Scomber; s__scombrus	0.9998047318936739
4b2f2c8be85f388136a7c96fff865cb4	k__Metazoa; p__Chordata	1.000000000000005
6415ec41c69f05e4b8edd9f4158c2501	k__Metazoa; p__Chordata	0.9999999999999865
2e72066d95d136af8138971a34b615d8	k__Metazoa; p__Chordata	1.0000000000000087
7751abe3c8a936cdba6223d5b918b35f	k__Metazoa; p__Chordata	0.9999999999999984
60256d37dada3aa38395dbf6b72444cc	k__Metazoa; p__Chordata	0.9999999999999974
8a62b2600f4ec34d90019fb921435be6	k__Metazoa; p__Chordata	1.0000000000000062
f00ffdc3aa841f17dd981eabbfc6f7a7	k__Metazoa; p__Chordata; c__Actinopteri; o__Scombriformes; f__Scombridae; g__Scomber; s__scombrus	0.9999771581925169
60996556d74fa6542838480b47ba8e0f	k__Metazoa; p__Chordata	0.9999999999999918
f1a1c9313bc32083ab841ce9a6d402a1	k__Metazoa; p__Chordata; c__Actinopteri; o__Scombriformes; f__Scombridae; g__Scomber; s__scombrus	0.9997793649227231
80900a5725cbb3a9169c61385e0d589f	k__Metazoa; p__Chordata	1.0000000000000062
1e0d2af5b24bd45164ec69dd4313cb30	k__Metazoa; p__Chordata	0.9999999999999877
d061946ef36e63171d3859c44cca6e57	k__Metazoa; p__Chordata	0.9999999999999866
d6b3b35810831ec7898698a5e1e167a0	k__Metazoa; p__Chordata	0.9999999999999929
aa61715ea2f6be2ae86bd611743b02d6	k__Metazoa; p__Chordata	1.0000000000000053
40da7c17a51b269120fbe87c467b40e0	k__Metazoa; p__Chordata	0.9999999999999994
74268e766c491566eae1fe0771ef3670	k__Metazoa; p__Chordata; c__Actinopteri; o__Pleuronectiformes; f__Pleuronectidae	0.9999943281042524
e016b53a6aa7e5bb76665df73e8d624d	k__Metazoa; p__Chordata	1.0000000000000038
415c14c66d085e48d0cb5aea5ffd9567	k__Metazoa; p__Chordata; c__Actinopteri; o__Clupeiformes; f__Clupeidae; g__Clupea; s__harengus	0.8454989194369257
482d8e3182d46c734b382961a226c183	k__Metazoa; p__Chordata	1.0000000000000073
96deb372e1a5fab81a4bf87456684fb1	k__Metazoa; p__Chordata	0.9999999999999983
3e728f99d25cd0d74202214baf1320f7	k__Metazoa; p__Chordata; c__Actinopteri; o__Scombriformes; f__Scombridae; g__Scomber; s__scombrus	0.999776925471775
911eaf398bc17c42ca14f734f622cfd7	k__Metazoa; p__Chordata	1.000000000000015
29e13eaf85b3bb8549672fd34a2af99c	k__Metazoa; p__Chordata; c__Actinopteri; o__Perciformes; f__Zoarcidae	0.9996257313705397
581c1a9c46d6190e0c154b67e3b7de95	k__Metazoa; p__Chordata	0.9999999999999926
64dff0bdbf0c01cdf068bff84ee68dc0	k__Metazoa; p__Chordata	1.0000000000000058
624ac8c6e294b8be61654706699c5687	k__Metazoa; p__Chordata	1.0000000000000133
07de365c6dc4ae22aca2e25d2f7a13cc	k__Metazoa; p__Chordata	0.9999999999999882
f9785f65c6db2c3d32fba268e3bb4ad0	k__Metazoa; p__Chordata; c__Actinopteri; o__Scombriformes; f__Scombridae; g__Scomber; s__scombrus	0.9999711916635589
d101bc3713b408c471f81ef5ff2b5c0b	k__Metazoa; p__Chordata; c__Actinopteri; o__Scombriformes; f__Scombridae; g__Scomber; s__scombrus	0.9999314015860842
289e236fe5f699ada854032720d35dbc	k__Metazoa; p__Chordata	0.9999999999999974
5ef9cd722d58616f475b6de54b33f746	k__Metazoa; p__Chordata	0.9999999999999987
8ae931d53c1cbbba3fc85c0bd3de2d25	k__Metazoa; p__Chordata	1.0000000000000122
b0b8defc07f4e726f223b3667c58345d	k__Metazoa; p__Chordata	0.9999999999999993
454c292ff650631e6b2138b9fabc57ae	k__Metazoa; p__Chordata	1.0000000000000135
81f287de0cd11d513631e96ed55e9edb	k__Metazoa; p__Chordata	0.9999999999999895
1272e72de8b282fda919f391c05eda96	k__Metazoa; p__Chordata; c__Actinopteri; o__Scombriformes; f__Scombridae; g__Scomber; s__scombrus	0.9998604368337234
